State,County,Fast_food_2011,Fast_food_2016,Fast_food_per_1000_2011,Fast_food_per_1000_2016,Fast_food_expenditures_per_capita_2012
KS,Johnson,415,413,0.750777914,0.706325806,608.8071732
KS,Kearny,3,2,0.756620429,0.512820513,608.8071732
KS,Kingman,4,4,0.507035112,0.539519827,608.8071732
KS,Kiowa,0,2,0.0,0.798722045,608.8071732
KS,Labette,8,14,0.374181478,0.688637482,608.8071732
KS,Lane,1,1,0.573394495,0.625,608.8071732
KS,Leavenworth,32,35,0.415298561,0.436871997,608.8071732
KS,Lincoln,0,0,0.0,0.0,608.8071732
KS,Linn,2,2,0.208073242,0.207770621,608.8071732
KS,Logan,0,1,0.0,0.355618777,608.8071732
KS,Lyon,27,22,0.802806851,0.658682635,608.8071732
KS,McPherson,13,20,0.446520574,0.704175762,608.8071732
KS,Marion,4,5,0.318902974,0.415904176,608.8071732
KS,Marshall,5,5,0.501002004,0.510152025,608.8071732
KS,Meade,2,2,0.442575791,0.470477535,608.8071732
KS,Miami,18,16,0.54987017,0.485392713,608.8071732
KS,Mitchell,5,4,0.795798186,0.646621403,608.8071732
KS,Montgomery,24,25,0.690091437,0.760641373,608.8071732
KS,Morris,4,5,0.68189567,0.899928006,608.8071732
KS,Morton,1,2,0.31466331,0.714285714,608.8071732
KS,Nemaha,2,2,0.198275007,0.198019802,608.8071732
KS,Neosho,5,6,0.304043782,0.373645535,608.8071732
KS,Ness,2,2,0.641642605,0.676589986,608.8071732
KS,Norton,3,3,0.530410184,0.544860153,608.8071732
KS,Osage,5,4,0.305997552,0.253340934,608.8071732
KS,Osborne,0,2,0.0,0.55187638,608.8071732
KS,Ottawa,1,1,0.164934851,0.168947457,608.8071732
KS,Pawnee,4,4,0.573230152,0.593295758,608.8071732
KS,Phillips,4,5,0.721891355,0.927127758,608.8071732
KS,Pottawatomie,9,16,0.40857091,0.678167253,608.8071732
KS,Pratt,9,10,0.933222729,1.044713748,608.8071732
KS,Rawlins,0,0,0.0,0.0,608.8071732
KS,Reno,54,50,0.838183935,0.793147208,608.8071732
KS,Republic,2,1,0.408914332,0.215007525,608.8071732
KS,Rice,8,9,0.792157639,0.917524722,608.8071732
KS,Riley,51,49,0.695296524,0.657294629,608.8071732
KS,Rooks,4,2,0.769526741,0.390625,608.8071732
KS,Rush,2,2,0.622858922,0.650618087,608.8071732
KS,Russell,4,4,0.572327944,0.572246066,608.8071732
KS,Saline,57,52,1.021084499,0.944252769,608.8071732
KS,Scott,4,4,0.812512696,0.798243864,608.8071732
KS,Sedgwick,419,461,0.836464252,0.899264788,608.8071732
KS,Seward,13,10,0.561239908,0.439444542,608.8071732
KS,Shawnee,142,165,0.79375283,0.926165003,608.8071732
KS,Sheridan,1,1,0.399840064,0.402900886,608.8071732
KS,Sherman,7,6,1.156260324,1.009251472,608.8071732
KS,Smith,1,2,0.263782643,0.54377379,608.8071732
KS,Stafford,0,1,0.0,0.238095238,608.8071732
KS,Stanton,1,1,0.452079566,0.476190476,608.8071732
KS,Stevens,4,4,0.709597304,0.707338638,608.8071732
KS,Sumner,13,12,0.54656296,0.517174503,608.8071732
KS,Thomas,9,7,1.133644036,0.896172065,608.8071732
KS,Trego,3,2,1.015916018,0.698567936,608.8071732
KS,Wabaunsee,2,3,0.284454558,0.435413643,608.8071732
KS,Wallace,0,0,0.0,0.0,608.8071732
KS,Washington,0,1,0.0,0.179597701,608.8071732
KS,Wichita,1,1,0.443066017,0.469263257,608.8071732
KS,Wilson,5,2,0.54100844,0.230070171,608.8071732
KS,Woodson,1,2,0.30102348,0.625978091,608.8071732
KS,Wyandotte,101,111,0.639151511,0.675108565,608.8071732
KY,Adair,8,7,0.421407501,0.361215749,677.7319606
KY,Allen,6,7,0.29730935,0.337691157,677.7319606
KY,Anderson,10,15,0.464640833,0.677384393,677.7319606
KY,Ballard,1,3,0.120918984,0.372347027,677.7319606
KY,Barren,31,34,0.732444948,0.776450707,677.7319606
KY,Bath,5,6,0.426839679,0.488957705,677.7319606
KY,Bell,25,24,0.872417644,0.882612533,677.7319606
KY,Boone,113,129,0.929964612,0.998807625,677.7319606
KY,Bourbon,16,14,0.800680578,0.69801067,677.7319606
KY,Boyd,54,65,1.092741364,1.34865964,677.7319606
KY,Boyle,21,25,0.730180807,0.836456103,677.7319606
KY,Bracken,2,2,0.235155791,0.239520958,677.7319606
KY,Breathitt,4,4,0.290170475,0.303283039,677.7319606
KY,Breckinridge,4,5,0.197404136,0.250576326,677.7319606
KY,Bullitt,41,37,0.545147522,0.467118636,677.7319606
KY,Butler,6,6,0.472069237,0.472403748,677.7319606
KY,Caldwell,8,14,0.614439324,1.109438149,677.7319606
KY,Calloway,32,28,0.849820741,0.722170639,677.7319606
KY,Campbell,65,74,0.713791551,0.804050677,677.7319606
KY,Carlisle,1,3,0.198373339,0.622923588,677.7319606
KY,Carroll,11,13,1.002643332,1.226530805,677.7319606
KY,Carter,19,18,0.687807703,0.660647434,677.7319606
KY,Casey,3,3,0.188619931,0.190343252,677.7319606
KY,Christian,50,50,0.680577674,0.697009828,677.7319606
KY,Clark,30,32,0.846548902,0.891638106,677.7319606
KY,Clay,9,11,0.416743841,0.531837741,677.7319606
KY,Clinton,4,7,0.393817072,0.684931507,677.7319606
KY,Crittenden,6,5,0.648788927,0.545672815,677.7319606
KY,Cumberland,3,3,0.436300175,0.445368171,677.7319606
KY,Daviess,76,72,0.782013685,0.721124955,677.7319606
KY,Edmonson,2,3,0.163759928,0.248591316,677.7319606
KY,Elliott,2,2,0.25697032,0.26641801,677.7319606
KY,Estill,7,8,0.477880939,0.557685605,677.7319606
KY,Fayette,281,304,0.932414855,0.952822737,677.7319606
KY,Fleming,4,4,0.275957227,0.275747966,677.7319606
KY,Floyd,28,28,0.704367076,0.757391328,677.7319606
KY,Franklin,40,41,0.811457784,0.816066559,677.7319606
KY,Fulton,6,4,0.889547813,0.647249191,677.7319606
KY,Gallatin,3,2,0.348513011,0.229147571,677.7319606
KY,Garrard,5,4,0.296296296,0.229911484,677.7319606
KY,Grant,16,17,0.646255756,0.682511643,677.7319606
KY,Graves,19,18,0.505749574,0.484548293,677.7319606
KY,Grayson,13,16,0.50481516,0.612088753,677.7319606
KY,Green,5,6,0.446747677,0.545404963,677.7319606
KY,Greenup,16,23,0.434440251,0.642547842,677.7319606
KY,Hancock,3,3,0.349283968,0.343367289,677.7319606
KY,Hardin,76,71,0.707114878,0.664215617,677.7319606
KY,Harlan,19,21,0.652472527,0.777317145,677.7319606
KY,Harrison,8,10,0.42812801,0.537981493,677.7319606
KY,Hart,6,5,0.327994315,0.269876397,677.7319606
KY,Henderson,35,32,0.755498953,0.691981662,677.7319606
KY,Henry,6,6,0.390370852,0.37847726,677.7319606
KY,Hickman,1,0,0.209161263,0.0,677.7319606
KY,Hopkins,25,32,0.533686278,0.700096263,677.7319606
KY,Jackson,4,4,0.298775022,0.299110147,677.7319606
KY,Jefferson,653,660,0.874939873,0.860119765,677.7319606
KY,Jessamine,30,35,0.613559669,0.669792364,677.7319606
KY,Johnson,17,19,0.725937313,0.830782685,677.7319606
KY,Kenton,74,95,0.461323625,0.57717077,677.7319606
KY,Knott,4,6,0.245534344,0.386847195,677.7319606
KY,Knox,24,22,0.752893936,0.702336866,677.7319606
KY,Larue,9,7,0.634294172,0.4988242,677.7319606
KY,Laurel,42,41,0.707940735,0.683447241,677.7319606
KY,Lawrence,9,9,0.564546481,0.567966679,677.7319606
KY,Lee,3,3,0.389105058,0.454683237,677.7319606
KY,Leslie,2,3,0.177983448,0.287383849,677.7319606
KY,Letcher,16,12,0.65619489,0.527495714,677.7319606
KY,Lewis,2,5,0.145001088,0.371057514,677.7319606
KY,Lincoln,9,10,0.363827465,0.410745092,677.7319606
KY,Livingston,4,4,0.42091971,0.434074878,677.7319606
KY,Logan,13,14,0.4845503,0.525190382,677.7319606
KY,Lyon,4,3,0.474214582,0.371149326,677.7319606
KY,McCracken,77,72,1.169697246,1.101894647,677.7319606
KY,McCreary,9,6,0.492152895,0.341782968,677.7319606
KY,McLean,6,7,0.631446011,0.749304218,677.7319606
KY,Madison,58,65,0.684204318,0.725956867,677.7319606
KY,Magoffin,5,8,0.378129018,0.631213508,677.7319606
KY,Marion,11,14,0.550440352,0.731337826,677.7319606
KY,Marshall,22,19,0.703887378,0.607552841,677.7319606
KY,Martin,7,10,0.54487429,0.837030217,677.7319606
KY,Mason,16,12,0.911784819,0.699382212,677.7319606
KY,Meade,9,11,0.303531078,0.392660812,677.7319606
KY,Menifee,1,1,0.155908949,0.155134967,677.7319606
KY,Mercer,16,12,0.751915034,0.560931146,677.7319606
KY,Metcalfe,2,2,0.19896538,0.1998002,677.7319606
KY,Monroe,6,8,0.549802987,0.756215143,677.7319606
KY,Montgomery,18,19,0.67284689,0.686887676,677.7319606
KY,Morgan,6,5,0.437285912,0.377786173,677.7319606
KY,Muhlenberg,21,21,0.666095727,0.676023693,677.7319606
KY,Nelson,24,28,0.544711757,0.615222359,677.7319606
KY,Nicholas,0,1,0.0,0.141582897,677.7319606
KY,Ohio,11,13,0.458849539,0.537278889,677.7319606
KY,Oldham,28,33,0.461011591,0.505081425,677.7319606
KY,Owen,6,6,0.554733728,0.562693426,677.7319606
KY,Owsley,1,1,0.207986689,0.22246941,677.7319606
KY,Pendleton,5,5,0.341110656,0.343029638,677.7319606
KY,Perry,22,21,0.766203462,0.773053562,677.7319606
KY,Pike,47,50,0.724124118,0.827225651,677.7319606
KY,Powell,8,10,0.633914422,0.813338756,677.7319606
KY,Pulaski,40,43,0.62993118,0.671728059,677.7319606
KY,Robertson,0,0,0.0,0.0,677.7319606
KY,Rockcastle,8,11,0.467590157,0.652006402,677.7319606
KY,Rowan,20,21,0.848932467,0.860585198,677.7319606
KY,Russell,11,11,0.622031215,0.619020822,677.7319606
KY,Scott,30,36,0.625456062,0.673955369,677.7319606
KY,Shelby,27,25,0.629825748,0.536572802,677.7319606
KY,Simpson,20,19,1.15593573,1.056435919,677.7319606
KY,Spencer,9,10,0.517777011,0.548275673,677.7319606
KY,Taylor,18,20,0.720201656,0.786256241,677.7319606
KY,Todd,5,7,0.402900886,0.566251416,677.7319606
KY,Trigg,8,6,0.562548344,0.419199329,677.7319606
KY,Trimble,2,1,0.226834524,0.11591515,677.7319606
KY,Union,7,9,0.458655484,0.608436993,677.7319606
KY,Warren,82,97,0.708062413,0.767763434,677.7319606
KY,Washington,7,9,0.596150571,0.741962077,677.7319606
KY,Wayne,11,12,0.526592944,0.578229654,677.7319606
KY,Webster,5,7,0.369795133,0.531349628,677.7319606
KY,Whitley,30,30,0.836563398,0.830955876,677.7319606
KY,Wolfe,1,1,0.135814206,0.138600139,677.7319606
KY,Woodford,13,16,0.521648409,0.613238281,677.7319606
LA,Acadia,31,32,0.501407175,0.50955414,650.7235556
LA,Allen,9,11,0.349636766,0.428248852,650.7235556
LA,Ascension,65,91,0.590930579,0.749045173,650.7235556
LA,Assumption,4,7,0.172592337,0.307624698,650.7235556
LA,Avoyelles,22,12,0.526378753,0.292397661,650.7235556
LA,Beauregard,20,18,0.55417013,0.486512784,650.7235556
LA,Bienville,11,7,0.771334409,0.507025931,650.7235556
LA,Bossier,93,110,0.774851487,0.871273326,650.7235556
LA,Caddo,195,203,0.758763721,0.81478657,650.7235556
LA,Calcasieu,137,157,0.706866928,0.782527214,650.7235556
LA,Caldwell,4,6,0.394944708,0.595770033,650.7235556
LA,Cameron,0,1,0.0,0.14522219,650.7235556
LA,Catahoula,5,3,0.486192143,0.302724521,650.7235556
LA,Claiborne,8,7,0.472366556,0.433061123,650.7235556
LA,Concordia,13,15,0.623950084,0.750225068,650.7235556
LA,De Soto,6,10,0.224098006,0.367498438,650.7235556
LA,East Baton Rouge,364,411,0.825101211,0.917961901,650.7235556
LA,East Carroll,5,2,0.652997257,0.275900124,650.7235556
LA,East Feliciana,8,9,0.398287364,0.460994724,650.7235556
LA,Evangeline,11,11,0.325232097,0.326312667,650.7235556
LA,Franklin,10,12,0.481510015,0.589275192,650.7235556
LA,Grant,2,1,0.089405454,0.0448491,650.7235556
LA,Iberia,40,42,0.544188071,0.574736237,650.7235556
LA,Iberville,12,16,0.359787725,0.486071027,650.7235556
LA,Jackson,10,9,0.611620795,0.567930839,650.7235556
LA,Jefferson,350,391,0.80638844,0.891706672,650.7235556
LA,Jefferson Davis,18,20,0.56980057,0.637551801,650.7235556
LA,Lafayette,202,228,0.900278552,0.943138666,650.7235556
LA,Lafourche,51,52,0.525713579,0.527292455,650.7235556
LA,La Salle,12,11,0.803750837,0.730799894,650.7235556
LA,Lincoln,32,37,0.68008416,0.776544169,650.7235556
LA,Livingston,64,75,0.49170252,0.535408338,650.7235556
LA,Madison,6,6,0.501043841,0.522420549,650.7235556
LA,Morehouse,13,13,0.473140195,0.501659335,650.7235556
LA,Natchitoches,19,19,0.482588707,0.487241954,650.7235556
LA,Orleans,263,324,0.729216633,0.82438343,650.7235556
LA,Ouachita,120,118,0.776226762,0.751894072,650.7235556
LA,Plaquemines,17,11,0.720705443,0.471556565,650.7235556
LA,Pointe Coupee,14,10,0.614115892,0.451345008,650.7235556
LA,Rapides,97,99,0.734826217,0.749449268,650.7235556
LA,Red River,4,5,0.440431623,0.579105861,650.7235556
LA,Richland,10,8,0.478720858,0.391159789,650.7235556
LA,Sabine,8,10,0.327533265,0.415058316,650.7235556
LA,St. Bernard,24,33,0.607518036,0.720303837,650.7235556
LA,St. Charles,29,32,0.553688712,0.605326877,650.7235556
LA,St. Helena,3,1,0.273872558,0.095794616,650.7235556
LA,St. James,11,11,0.504957767,0.513251213,650.7235556
LA,St. John the Baptist,32,33,0.710290331,0.758969641,650.7235556
LA,St. Landry,39,43,0.467457749,0.513721133,650.7235556
LA,St. Martin,23,25,0.435787639,0.464606293,650.7235556
LA,St. Mary,34,37,0.628059481,0.709165485,650.7235556
LA,St. Tammany,179,190,0.755976011,0.751665533,650.7235556
LA,Tangipahoa,74,81,0.603446167,0.620105188,650.7235556
LA,Tensas,2,1,0.392772977,0.213812273,650.7235556
LA,Terrebonne,75,84,0.672085167,0.742554565,650.7235556
LA,Union,8,8,0.351586534,0.353841391,650.7235556
LA,Vermilion,18,20,0.309225219,0.33214867,650.7235556
LA,Vernon,24,26,0.459391689,0.503670987,650.7235556
LA,Washington,27,28,0.57257979,0.603136309,650.7235556
LA,Webster,29,30,0.703320156,0.753863551,650.7235556
LA,West Baton Rouge,19,21,0.788479894,0.809654162,650.7235556
LA,West Carroll,6,8,0.521014241,0.718907261,650.7235556
LA,West Feliciana,3,4,0.193498452,0.261011419,650.7235556
LA,Winn,6,7,0.396091893,0.481662423,650.7235556
ME,Androscoggin,69,77,0.642488012,0.717821551,447.176931
ME,Aroostook,45,42,0.630490522,0.61659522,447.176931
ME,Cumberland,237,254,0.838644157,0.873137278,447.176931
ME,Franklin,18,20,0.585727767,0.665092614,447.176931
ME,Hancock,39,47,0.715294463,0.864002353,447.176931
ME,Kennebec,82,87,0.673428325,0.717064486,447.176931
ME,Knox,26,33,0.655506253,0.832177531,447.176931
ME,Lincoln,25,26,0.729415884,0.764863354,447.176931
ME,Oxford,26,26,0.450177474,0.455373406,447.176931
ME,Penobscot,96,85,0.62454054,0.561000561,447.176931
ME,Piscataquis,6,8,0.34562212,0.474045982,447.176931
ME,Sagadahoc,21,22,0.597898813,0.626191899,447.176931
ME,Somerset,27,26,0.519980741,0.513195034,447.176931
ME,Waldo,17,21,0.437625496,0.532656944,447.176931
ME,Washington,15,19,0.458505273,0.601913451,447.176931
ME,York,157,162,0.792101187,0.80109582,447.176931
MD,Allegany,58,63,0.777636254,0.872648697,642.9707514
MD,Anne Arundel,455,492,0.834903748,0.864802537,642.9707514
MD,Baltimore,713,743,0.876696833,0.893640001,642.9707514
MD,Calvert,58,59,0.64933611,0.647647065,642.9707514
MD,Caroline,12,15,0.364763815,0.456107276,642.9707514
MD,Carroll,102,128,0.610708961,0.765825057,642.9707514
MD,Cecil,59,61,0.580794409,0.593957216,642.9707514
MD,Charles,100,122,0.670209843,0.774947596,642.9707514
MD,Dorchester,25,18,0.764525994,0.557845477,642.9707514
MD,Frederick,180,190,0.758309812,0.766496827,642.9707514
MD,Garrett,19,26,0.630454259,0.886041439,642.9707514
MD,Harford,163,176,0.660641187,0.702765943,642.9707514
MD,Howard,236,271,0.803108985,0.854981291,642.9707514
MD,Kent,12,11,0.592592593,0.559682507,642.9707514
MD,Montgomery,752,811,0.757052569,0.773609887,642.9707514
MD,Prince George's,679,779,0.776355793,0.854959754,642.9707514
MD,Queen Anne's,31,37,0.642220841,0.752368945,642.9707514
MD,St. Mary's,69,76,0.641353349,0.679572585,642.9707514
MD,Somerset,13,10,0.494992956,0.387101769,642.9707514
MD,Talbot,34,38,0.895939287,1.021395549,642.9707514
MD,Washington,101,113,0.678968774,0.754288766,642.9707514
MD,Wicomico,82,86,0.819098991,0.83832919,642.9707514
MD,Worcester,89,81,1.727987574,1.572388089,642.9707514
MD,Baltimore,664,694,1.069520439,1.124873978,642.9707514
MA,Barnstable,217,218,1.00770874,1.021364318,495.4216535
MA,Berkshire,102,113,0.781681074,0.890759747,495.4216535
MA,Bristol,360,386,0.655298452,0.6913697,495.4216535
MA,Dukes,18,23,1.078167116,1.328558226,495.4216535
MA,Essex,568,572,0.755831748,0.732738688,495.4216535
MA,Franklin,35,33,0.488431159,0.467302954,495.4216535
MA,Hampden,276,287,0.592195888,0.611936384,495.4216535
MA,Hampshire,88,97,0.549673631,0.600032167,495.4216535
MA,Middlesex,1125,1263,0.738096472,0.792190246,495.4216535
MA,Nantucket,19,18,1.876728566,1.623230228,495.4216535
MA,Norfolk,425,465,0.627009196,0.667319157,495.4216535
MA,Plymouth,297,300,0.596148519,0.586143566,495.4216535
MA,Suffolk,663,756,0.900003258,0.955552887,495.4216535
MA,Worcester,516,593,0.641803817,0.722570646,495.4216535
MI,Alcona,3,6,0.27935562,0.577867668,523.8877861
MI,Alger,6,6,0.630715863,0.658255623,523.8877861
MI,Allegan,47,54,0.422901464,0.469749032,523.8877861
MI,Alpena,18,17,0.613580584,0.593223296,523.8877861
MI,Antrim,11,15,0.471738571,0.650307812,523.8877861
MI,Arenac,14,12,0.895828001,0.793283533,523.8877861
MI,Baraga,5,6,0.566315551,0.702905342,523.8877861
MI,Barry,16,23,0.271596137,0.385182208,523.8877861
MI,Bay,91,85,0.847441843,0.813545046,523.8877861
MI,Benzie,7,13,0.402507044,0.741839763,523.8877861
MI,Berrien,99,108,0.631409766,0.700584469,523.8877861
MI,Branch,21,25,0.478218295,0.575281313,523.8877861
MI,Calhoun,98,97,0.725716275,0.7229203,523.8877861
MI,Cass,16,16,0.306589764,0.312445078,523.8877861
MI,Charlevoix,15,16,0.575087222,0.612510528,523.8877861
MI,Cheboygan,10,13,0.386339051,0.511730436,523.8877861
MI,Chippewa,25,23,0.64330194,0.610144312,523.8877861
MI,Clare,19,18,0.612962545,0.591988423,523.8877861
MI,Clinton,33,37,0.434891475,0.477234619,523.8877861
MI,Crawford,9,9,0.6413454,0.65506951,523.8877861
MI,Delta,22,30,0.595560368,0.82815735,523.8877861
MI,Dickinson,26,20,0.997697621,0.783852636,523.8877861
MI,Eaton,66,72,0.611938361,0.661478957,523.8877861
MI,Emmet,28,31,0.855458128,0.941791226,523.8877861
MI,Genesee,293,317,0.694475718,0.775806582,523.8877861
MI,Gladwin,9,8,0.347987472,0.318167356,523.8877861
MI,Gogebic,11,7,0.682593857,0.456055769,523.8877861
MI,Grand Traverse,58,81,0.656673158,0.881258568,523.8877861
MI,Gratiot,20,23,0.475036815,0.561907554,523.8877861
MI,Hillsdale,18,20,0.386349002,0.436996089,523.8877861
MI,Houghton,23,23,0.626208173,0.633835809,523.8877861
MI,Huron,22,29,0.671591672,0.922069251,523.8877861
MI,Ingham,223,240,0.790082516,0.833527244,523.8877861
MI,Ionia,26,30,0.407185254,0.467420772,523.8877861
MI,Iosco,19,18,0.742593606,0.712278897,523.8877861
MI,Iron,5,8,0.425133917,0.715435521,523.8877861
MI,Isabella,43,37,0.60944498,0.520152391,523.8877861
MI,Jackson,93,91,0.582615505,0.575166704,523.8877861
MI,Kalamazoo,191,218,0.756645407,0.83506987,523.8877861
MI,Kalkaska,7,9,0.40787787,0.520231214,523.8877861
MI,Kent,414,439,0.68072624,0.682833807,523.8877861
MI,Keweenaw,0,0,0.0,0.0,523.8877861
MI,Lake,4,3,0.349222979,0.25292977,523.8877861
MI,Lapeer,42,41,0.476990869,0.465163772,523.8877861
MI,Leelanau,6,11,0.280112045,0.511794538,523.8877861
MI,Lenawee,59,54,0.594021526,0.548167699,523.8877861
MI,Livingston,92,110,0.505502838,0.583994309,523.8877861
MI,Luce,2,3,0.306795521,0.473111497,523.8877861
MI,Mackinac,14,15,1.271340356,1.402655695,523.8877861
MI,Macomb,536,577,0.635421174,0.665127383,523.8877861
MI,Manistee,8,9,0.322945261,0.36827891,523.8877861
MI,Marquette,50,45,0.741333808,0.677088819,523.8877861
MI,Mason,19,20,0.663570007,0.693337031,523.8877861
MI,Mecosta,24,19,0.552689757,0.440100065,523.8877861
MI,Menominee,11,10,0.460983991,0.430644675,523.8877861
MI,Midland,54,56,0.644706837,0.671197248,523.8877861
MI,Missaukee,5,5,0.335750739,0.332623736,523.8877861
MI,Monroe,92,91,0.607449176,0.609825563,523.8877861
MI,Montcalm,31,24,0.490157325,0.381176246,523.8877861
MI,Montmorency,2,3,0.207727462,0.32587443,523.8877861
MI,Muskegon,118,130,0.694219738,0.751002299,523.8877861
MI,Newaygo,21,26,0.43469261,0.544069641,523.8877861
MI,Oakland,989,1028,0.816447159,0.82519775,523.8877861
MI,Oceana,10,11,0.378071834,0.418553327,523.8877861
MI,Ogemaw,18,17,0.837404047,0.8133193,523.8877861
MI,Ontonagon,1,0,0.150920616,0.0,523.8877861
MI,Osceola,9,8,0.383500937,0.34525916,523.8877861
MI,Oscoda,5,6,0.580383053,0.726216412,523.8877861
MI,Otsego,18,20,0.747042955,0.820176338,523.8877861
MI,Ottawa,136,164,0.509802452,0.579010175,523.8877861
MI,Presque Isle,6,5,0.456412597,0.392927308,523.8877861
MI,Roscommon,15,18,0.617004648,0.754811926,523.8877861
MI,Saginaw,140,150,0.704108473,0.780092051,523.8877861
MI,St. Clair,85,82,0.526237587,0.514084021,523.8877861
MI,St. Joseph,32,34,0.524186283,0.55891636,523.8877861
MI,Sanilac,14,16,0.327838142,0.386548125,523.8877861
MI,Schoolcraft,8,8,0.944064196,1.001251564,523.8877861
MI,Shiawassee,41,42,0.586007289,0.612771918,523.8877861
MI,Tuscola,17,14,0.306875824,0.262984878,523.8877861
MI,Van Buren,42,44,0.553199336,0.585098602,523.8877861
MI,Washtenaw,252,288,0.721852066,0.789577576,523.8877861
MI,Wayne,1232,1253,0.683622578,0.713310615,523.8877861
MI,Wexford,24,22,0.735339175,0.66485343,523.8877861
MN,Aitkin,9,9,0.556345429,0.570486815,521.2382004
MN,Anoka,203,216,0.609842192,0.622308014,521.2382004
MN,Becker,19,15,0.57997558,0.444418109,521.2382004
MN,Beltrami,19,24,0.421875347,0.521614397,521.2382004
MN,Benton,18,18,0.464756003,0.456065673,521.2382004
MN,Big Stone,1,3,0.192049165,0.598563448,521.2382004
MN,Blue Earth,48,54,0.745990302,0.815168166,521.2382004
MN,Brown,19,20,0.740654115,0.791702953,521.2382004
MN,Carlton,12,14,0.338686461,0.39387801,521.2382004
MN,Carver,45,54,0.484892893,0.538239955,521.2382004
MN,Cass,8,8,0.281888654,0.275862069,521.2382004
MN,Chippewa,8,7,0.649878148,0.581588568,521.2382004
MN,Chisago,25,27,0.465150895,0.494505495,521.2382004
MN,Clay,29,36,0.484148316,0.572719463,521.2382004
MN,Clearwater,3,2,0.344076156,0.225708159,521.2382004
MN,Cook,6,5,1.152073733,0.94144229,521.2382004
MN,Cottonwood,8,5,0.683001793,0.438750439,521.2382004
MN,Crow Wing,39,39,0.62249605,0.61156325,521.2382004
MN,Dakota,256,266,0.637134488,0.637246329,521.2382004
MN,Dodge,7,6,0.346568967,0.292013433,521.2382004
MN,Douglas,28,24,0.774015204,0.645629893,521.2382004
MN,Faribault,7,8,0.484060577,0.577408878,521.2382004
MN,Fillmore,11,13,0.528160561,0.62144462,521.2382004
MN,Freeborn,24,22,0.772399588,0.723612801,521.2382004
MN,Goodhue,31,30,0.672407436,0.648788927,521.2382004
MN,Grant,2,1,0.333778371,0.168605631,521.2382004
MN,Hennepin,904,991,0.773007667,0.801114284,521.2382004
MN,Houston,4,3,0.211886852,0.160264971,521.2382004
MN,Hubbard,10,8,0.487495734,0.386119021,521.2382004
MN,Isanti,15,17,0.392772977,0.438551233,521.2382004
MN,Itasca,14,16,0.310435053,0.354382157,521.2382004
MN,Jackson,6,4,0.588581519,0.402333535,521.2382004
MN,Kanabec,5,4,0.308280412,0.251857449,521.2382004
MN,Kandiyohi,29,31,0.687236362,0.727323917,521.2382004
MN,Kittson,2,1,0.440528634,0.231588698,521.2382004
MN,Koochiching,7,8,0.529180526,0.634014899,521.2382004
MN,Lac qui Parle,3,2,0.415570024,0.296603886,521.2382004
MN,Lake,7,7,0.649290418,0.665652339,521.2382004
MN,Lake of the Woods,3,2,0.747943156,0.52687039,521.2382004
MN,Le Sueur,9,5,0.323974082,0.180414231,521.2382004
MN,Lincoln,3,0,0.516528926,0.0,521.2382004
MN,Lyon,21,26,0.813323005,1.005374889,521.2382004
MN,McLeod,23,25,0.632667657,0.699339823,521.2382004
MN,Mahnomen,2,3,0.365363537,0.546050237,521.2382004
MN,Marshall,3,2,0.317191795,0.213424394,521.2382004
MN,Martin,17,15,0.824562254,0.754147813,521.2382004
MN,Meeker,11,10,0.474240138,0.432919174,521.2382004
MN,Mille Lacs,10,13,0.387011881,0.507534942,521.2382004
MN,Morrison,17,22,0.511278195,0.668286756,521.2382004
MN,Mower,20,21,0.508001016,0.533957131,521.2382004
MN,Murray,2,2,0.23174971,0.240963855,521.2382004
MN,Nicollet,18,18,0.546083369,0.534822914,521.2382004
MN,Nobles,13,9,0.601573346,0.408793605,521.2382004
MN,Norman,2,1,0.29359953,0.152951973,521.2382004
MN,Olmsted,89,106,0.610345703,0.691982792,521.2382004
MN,Otter Tail,26,31,0.453918539,0.534657905,521.2382004
MN,Pennington,7,5,0.497724687,0.350852572,521.2382004
MN,Pine,10,14,0.337632521,0.484814905,521.2382004
MN,Pipestone,9,8,0.944584383,0.870227347,521.2382004
MN,Polk,17,18,0.53911775,0.568990043,521.2382004
MN,Pope,3,5,0.274926686,0.456162759,521.2382004
MN,Ramsey,351,386,0.680400021,0.711111766,521.2382004
MN,Red Lake,2,2,0.489715965,0.500500501,521.2382004
MN,Redwood,10,10,0.624102852,0.656340247,521.2382004
MN,Renville,4,4,0.259352914,0.274348422,521.2382004
MN,Rice,34,33,0.527483439,0.503140818,521.2382004
MN,Rock,8,6,0.833420148,0.637416339,521.2382004
MN,Roseau,8,8,0.515663272,0.514171862,521.2382004
MN,St. Louis,103,121,0.514043878,0.604945555,521.2382004
MN,Scott,60,73,0.45258767,0.508930688,521.2382004
MN,Sherburne,48,45,0.537791023,0.482646188,521.2382004
MN,Sibley,6,3,0.3958567,0.202812331,521.2382004
MN,Stearns,112,109,0.740084845,0.696169789,521.2382004
MN,Steele,22,26,0.601651808,0.70838896,521.2382004
MN,Stevens,7,5,0.72068362,0.512978352,521.2382004
MN,Swift,7,7,0.723140496,0.741211351,521.2382004
MN,Todd,10,6,0.401751637,0.245861334,521.2382004
MN,Traverse,2,1,0.573230152,0.30102348,521.2382004
MN,Wabasha,8,11,0.370267518,0.512892246,521.2382004
MN,Wadena,10,11,0.732654407,0.810850656,521.2382004
MN,Waseca,11,11,0.573424386,0.584236244,521.2382004
